DEPT,PS,PZ,GK,NGK,DS,LIT
1014.0,146.8,195.58,4.232,3.0696,0.2144,89
1014.4,142.8,195.58,3.708,3.1449,0.2085,89
1014.6,141.9,195.58,3.716,3.2218,0.2134,89
1014.8,142.0,195.58,4.09,3.2516,0.2153,89
1015.0,143.5,195.58,4.196,3.1987,0.2158,89
1015.4,147.9,190.9,3.917,2.6789,0.2163,89
1015.6,152.5,164.85,3.48,2.4075,0.2141,89
1015.8,157.3,133.56,3.129,2.28,0.2116,53
1016.0,164.1,112.06,3.063,2.2941,0.2107,53
1016.4,174.5,92.77,3.669,2.4638,0.2086,53
1016.6,176.8,98.15,4.031,2.6044,0.2095,53
1016.8,177.8,107.58,4.484,2.7724,0.2073,53
