DEPT,PS,PZ,GK,NGK,DS,LIT
837.6,78.961,12.531,6.649,1.802,0.204,24
837.8,71.608,14.194,6.368,1.94,0.204,24
838.0,62.977,14.705,6.573,2.053,0.199,91
838.2,62.977,14.449,6.982,2.048,0.195,91
838.4,65.854,24.679,8.235,1.94,0.196,91
838.6,64.895,35.932,10.997,1.608,0.195,91
838.8,66.813,28.643,13.12,1.316,0.196,91
839.0,70.649,21.099,13.964,1.158,0.2,18
839.2,76.083,16.623,13.068,1.229,0.204,18
839.4,84.395,14.194,12.148,1.291,0.201,18
839.6,93.985,11.764,11.253,1.316,0.204,18
839.8,102.936,10.869,10.332,1.239,0.208,18
840.0,96.543,10.485,8.798,1.224,0.218,18
840.2,74.485,10.358,8.133,1.265,0.209,18
840.4,78.321,10.869,7.647,1.301,0.21,18
840.6,89.51,11.381,7.468,1.291,0.215,18
840.8,82.797,11.508,7.212,1.229,0.211,18
841.0,71.928,10.741,6.752,1.255,0.205,18
841.2,65.214,11.381,6.649,1.255,0.197,18
841.4,68.731,12.915,6.394,1.198,0.2,18
841.6,64.575,14.705,6.189,1.106,0.2,18
841.8,52.747,13.426,6.163,1.142,0.195,18
842.0,52.108,12.787,6.291,1.204,0.203,18
842.2,43.796,13.426,6.419,1.291,0.204,18
842.4,38.361,12.531,6.649,1.393,0.197,18
842.6,39.32,12.404,6.752,1.51,0.197,91
842.8,46.353,13.426,6.547,1.613,0.206,91
843.0,54.665,12.659,6.163,1.7,0.208,91
843.2,62.657,12.659,5.805,1.787,0.196,91
843.4,70.969,14.833,5.396,1.853,0.195,91
843.6,79.28,17.135,4.987,1.945,0.195,91
843.8,85.674,17.135,4.655,2.012,0.195,91
844.0,88.871,23.528,4.68,2.042,0.195,91
844.2,88.551,29.794,5.115,1.782,0.195,91
844.4,85.993,35.292,5.217,1.516,0.195,18
844.6,80.879,40.535,5.524,1.337,0.195,18
844.8,73.526,45.139,5.933,1.168,0.195,18
845.0,72.567,41.558,6.215,1.091,0.195,18
845.2,73.526,33.63,6.726,1.106,0.195,18
845.4,72.887,23.784,7.186,1.163,0.195,18
845.6,63.296,14.577,7.723,1.26,0.2,18
845.8,46.353,12.531,8.286,1.352,0.209,18
846.0,42.198,14.194,8.874,1.398,0.209,18
846.2,43.476,15.345,9.488,1.418,0.206,18
846.4,48.911,13.81,9.923,1.388,0.205,18
846.6,55.624,14.961,10.127,1.377,0.197,18
846.8,62.018,18.541,9.897,1.388,0.195,18
847.0,65.534,22.122,9.667,1.362,0.195,18
847.2,66.813,25.958,9.411,1.316,0.195,18
847.4,68.091,28.387,8.977,1.255,0.195,18
847.6,71.928,27.237,8.44,1.204,0.199,18
847.8,76.723,23.4,7.877,1.147,0.199,18
848.0,79.28,18.286,7.314,1.142,0.2,18
848.2,71.928,14.194,7.212,1.178,0.218,18
848.4,69.37,10.613,7.058,1.27,0.22,18
848.6,75.764,8.056,6.598,1.388,0.222,18
848.8,84.715,8.312,6.087,1.526,0.222,91
849.0,88.871,9.974,5.524,1.633,0.223,91
849.2,60.739,12.276,5.294,1.761,0.218,91
